,date,cases,population,land_area
631,11/3/21,110.5714286,2702762,6775685080
632,11/4/21,106.8571429,2701042,8092563924
633,11/5/21,106.8571429,2603753,9806280873
634,11/6/21,105.4285714,2602862,7221892751
635,11/7/21,107.1428571,2561734,10709720003
636,11/8/21,112.8571429,3507135,13481328411
637,11/9/21,117.7142857,3364429,12229204272
638,11/10/21,124.1428571,3036811,11358461514
639,11/11/21,130,3252400,13904005140
640,11/12/21,134.5714286,3549524,11172587209
641,11/13/21,139.4285714,3650238,9361536452
642,11/14/21,143,3022208,9526108265
643,11/15/21,146.7142857,4213152,13604496436
644,11/16/21,150.4285714,4143890,12200667533
645,11/17/21,156.1428571,4022313,10791578366
646,11/18/21,161,3902378,13054571638
647,11/19/21,164.4285714,3510887,12279257165
648,11/20/21,173.4285714,4378789,15098600155
649,11/21/21,177.4285714,3553568,11829204338
650,11/22/21,180.1428571,4666571,14635238525
651,11/23/21,184,4206875,15783525562
652,11/24/21,187.8571429,4753780,16415741688
653,11/25/21,185.4285714,3813999,12656558407
654,11/26/21,195.1428571,4275132,14865693142
655,11/27/21,199.1428571,4630395,17841062815
656,11/28/21,209.1428571,4564757,19047123159
657,11/29/21,217.1428571,5271185,17633842686
658,11/30/21,229.2857143,5652490,17293730517
659,12/1/21,245.2857143,6087111,18037250769
660,12/2/21,265.1428571,5983708,20970988249
661,12/3/21,276.7142857,6215452,20922329257
662,12/4/21,290.5714286,6677746,18639527958
663,12/5/21,306.5714286,6180148,21379081019
664,12/6/21,332.2857143,6838735,27220040601
665,12/7/21,345,6432994,22211488297
666,12/8/21,350.2857143,6608154,25648832029
667,12/9/21,368.2857143,6791790,26245788189
668,12/10/21,383,7061119,26830753925
669,12/11/21,387.8571429,6772501,25339888953
670,12/12/21,390.4285714,6549706,23651950835
671,12/13/21,388.7142857,7349376,28704761344
672,12/14/21,394.2857143,6781686,23004009335
673,12/15/21,407.8571429,7575891,25925160485
674,12/16/21,411,7288648,25491319404
675,12/17/21,413.7142857,7121018,21517012527
676,12/18/21,416.1428571,6580989,22393949747
677,12/19/21,422.5714286,7071401,23160433464
678,12/20/21,434.7142857,7967726,28474287033
679,12/21/21,449.4285714,7626147,22955439065
680,12/22/21,459.4285714,7770630,25701905286
681,12/23/21,468,7634178,24488788995
682,12/24/21,484.4285714,8532721,28100738723
683,12/25/21,502.2857143,7825406,25898934591
684,12/26/21,533.5714286,8443610,25478305860
685,12/27/21,564.5714286,9208893,33088728121
686,12/28/21,594.2857143,9009311,27109637648
687,12/29/21,631.1428571,9082160,30330454432
688,12/30/21,672.2857143,9087999,29864009071
689,12/31/21,694,8786752,26579621137
690,1/1/22,717.8571429,8760679,30043705794
691,1/2/22,729.8571429,8892936,30525670942
692,1/3/22,751.2857143,9798232,37570283358
693,1/4/22,775.2857143,9693276,32670822719
694,1/5/22,779.4285714,9116289,29265278276
695,1/6/22,781.1428571,9282557,31342399610
696,1/7/22,790.5714286,9375869,31215372796
697,1/8/22,794.1428571,8856740,27879631210
698,1/9/22,786,8856410,30027227567
699,1/10/22,770,9338919,31295019137
700,1/11/22,756.2857143,9543153,34408157424
701,1/12/22,741.8571429,9083133,31987794213
702,1/13/22,724.7142857,9040789,32203376839
703,1/14/22,705.7142857,8847561,29602531598
704,1/15/22,682.7142857,8065947,22803244183
705,1/16/22,662.2857143,8028934,30121793662
706,1/17/22,634.8571429,8288357,28636837877
707,1/18/22,601.8571429,8140273,29357353885
708,1/19/22,574.8571429,7903622,29015294196
709,1/20/22,544.1428571,7967981,26161527296
710,1/21/22,513.1428571,7336563,25275018292
711,1/22/22,486.5714286,6776073,22476979003
712,1/23/22,462.7142857,6474173,24330123629
713,1/24/22,448.1428571,7560161,31515846251
714,1/25/22,421.5714286,6762464,24483255542
715,1/26/22,394.5714286,5948284,23170321299
716,1/27/22,371.5714286,5996858,22685606913
717,1/28/22,357,5885413,22661103617
718,1/29/22,341.5714286,4938321,16034061714
719,1/30/22,324.8571429,4900032,20116670279
720,1/31/22,303.4285714,5796084,22592472022
721,2/1/22,285.1428571,5618053,18600690072
722,2/2/22,267.1428571,4284339,16492048853
723,2/3/22,252,4548872,15030592856
724,2/4/22,235.4285714,4747734,16245072325
725,2/5/22,227.5714286,3670909,15559235780
726,2/6/22,218,3631515,14338176250
727,2/7/22,200.5714286,4636950,17574415805
728,2/8/22,191.5714286,4277282,15690312797
729,2/9/22,188.5714286,4048737,15623356655
730,2/10/22,181.5714286,3883295,12601464749
731,2/11/22,174.4285714,3589796,12774028250
732,2/12/22,162.8571429,2782670,8065978685
733,2/13/22,154.4285714,2445128,9425644281
734,2/14/22,141.2857143,2832898,8154403869
735,2/15/22,132.1428571,3209083,9495292940
736,2/16/22,121.7142857,2434017,11046520811
737,2/17/22,112.7142857,2258302,5581446960
738,2/18/22,104.4285714,2268484,8656275686
739,2/19/22,98.57142857,1910581,6418571298
740,2/20/22,94.71428571,1884241,8856954142
741,2/21/22,91.28571429,2018919,8731718467
742,2/22/22,89.42857143,2893524,9676364865
743,2/23/22,84.28571429,1991379,4856826806
744,2/24/22,82.71428571,2396394,5154397266
745,2/25/22,79,1687048,4397332091
746,2/26/22,76.14285714,1044706,4816738568
747,2/27/22,73.14285714,1558814,4339682986
748,2/28/22,69,1491930,6037437217
749,3/1/22,59.85714286,1154014,5188545654
750,3/2/22,56.71428571,1456245,5000702448
751,3/3/22,53.85714286,1510963,5659055894
752,3/4/22,52,1616692,5340656451
753,3/5/22,51.71428571,1022990,4813520283
754,3/6/22,49,850301,1954514272
755,3/7/22,48.71428571,1679884,4444487556
756,3/8/22,49,1486191,5209705997
757,3/9/22,47.57142857,1088793,2609837106
758,3/10/22,44.42857143,1084279,3314456817
759,3/11/22,42.14285714,1082970,2933711069
760,3/12/22,40,769826,1692625736
761,3/13/22,39.42857143,881097,1747964570
762,3/14/22,38.57142857,1428679,3935974093
763,3/15/22,36.42857143,1247808,2835986720
764,3/16/22,34.85714286,875318,2931100939
765,3/17/22,34.14285714,944259,2029736144
766,3/18/22,33.57142857,911470,1895255504
767,3/19/22,34.28571429,770470,3125982653
768,3/20/22,34.28571429,894999,2462470021
769,3/21/22,33.14285714,1204535,4222242369
770,3/22/22,34.14285714,1334965,2638690341
771,3/23/22,33.85714286,806745,1998152585
772,3/24/22,33.71428571,940405,2138172097
773,3/25/22,35.14285714,1287259,2784438324
774,3/26/22,34.28571429,840607,1512313839
775,3/27/22,33.71428571,775436,1731646020
776,3/28/22,31.71428571,939030,1035781472
777,3/29/22,31.71428571,1095783,4655192194
778,3/30/22,32.71428571,1087790,3068821343
779,3/31/22,33.71428571,997172,2343783574
780,4/1/22,33.28571429,1113963,3667690956
781,4/2/22,34.14285714,1003829,3044636019
782,4/3/22,34.42857143,927834,1317115492
783,4/4/22,36.42857143,1261866,2784135646
784,4/5/22,37,1390618,2729931943
785,4/6/22,37,946167,3088476875
786,4/7/22,37.42857143,1199830,2771298985
787,4/8/22,37.85714286,1440060,2400449032
788,4/9/22,39.42857143,1328359,3523665472
789,4/10/22,40.28571429,910956,2146370836
790,4/11/22,41.57142857,1500424,2937011998
791,4/12/22,41.42857143,1611182,2327842883
792,4/13/22,42.71428571,1445814,2047301150
793,4/14/22,43.71428571,1275613,2857021202
794,4/15/22,46.42857143,1667061,4596236583
795,4/16/22,44.71428571,934515,1388416910
796,4/17/22,47.14285714,1455904,2661547676
797,4/18/22,47.57142857,1580371,3050334498
798,4/19/22,50,1931273,3952855092
799,4/20/22,51.71428571,1843010,2828312920
800,4/21/22,53.28571429,1835796,3321163082
801,4/22/22,55,1960089,4716581185
802,4/23/22,60.85714286,1672732,6095803145
803,4/24/22,64.71428571,2309482,5772974019
804,4/25/22,69.14285714,2336436,5186045791
805,4/26/22,73.42857143,2955460,5072327199
806,4/27/22,75.71428571,2166565,4870544420
807,4/28/22,78.28571429,2318513,3398559466
808,4/29/22,80,2471127,5162873140
809,4/30/22,78.71428571,2135675,2845248719
810,5/1/22,77.57142857,2082501,5423728378
811,5/2/22,80,2782714,5949587237
812,5/3/22,81.28571429,2576424,5370881286
813,5/4/22,87.14285714,3095943,6173555776
814,5/5/22,91.85714286,3103283,6427520442
815,5/6/22,94.14285714,2708130,4657780242
816,5/7/22,96.28571429,2265914,4383664332
817,5/8/22,97.42857143,2342403,3496727410
818,5/9/22,97.85714286,3148777,5871235716
819,5/10/22,100.1428571,2891615,7771155663
820,5/11/22,101,3108080,7792095306
821,5/12/22,103.8571429,3406639,9494961459
822,5/13/22,107,3262813,6602746152
823,5/14/22,113.2857143,3321895,7400697168
824,5/15/22,118,3086780,5852176664
825,5/16/22,121.2857143,3494664,8534292905
826,5/17/22,120.1428571,3021026,4727741610
827,5/18/22,122.2857143,3436281,7696814594
828,5/19/22,123.2857143,3656736,7115733307
829,5/20/22,127.5714286,3549208,7641700328
830,5/21/22,126.2857143,3182690,8217067649
831,5/22/22,125.4285714,3113589,7104127580
832,5/23/22,124,3326305,7729244317
833,5/24/22,125.8571429,3172509,7162310466
834,5/25/22,122.8571429,3255132,6254575394
835,5/26/22,124.8571429,3908120,9972152821
836,5/27/22,123.2857143,3391760,8006522847
837,5/28/22,126,3482230,7783602091
838,5/29/22,128.1428571,3332704,6128071802
839,5/30/22,131.2857143,3235051,10015579817
840,5/31/22,135.7142857,3717486,9829942358
841,6/1/22,135.8571429,2933366,7872907196
842,6/2/22,134.5714286,3332552,9563655307
843,6/3/22,130.7142857,2885395,8412356315
844,6/4/22,127.7142857,3211790,6738682373
845,6/5/22,125.5714286,3035546,6598241590
846,6/6/22,124.1428571,3150487,9948199178
847,6/7/22,120.5714286,2651568,7002517272
848,6/8/22,120.8571429,3003710,6484656335
849,6/9/22,119,3350241,8689226006
850,6/10/22,118.8571429,3081908,9357751348
851,6/11/22,115.1428571,2314137,6833118308
852,6/12/22,115.2857143,2460821,8358677686
853,6/13/22,112.8571429,3022264,6971933416
854,6/14/22,109.5714286,2795912,6501206589
855,6/15/22,106.7142857,3159718,4605335374
856,6/16/22,104,3171004,6708485492
857,6/17/22,101.5714286,2856780,6624288155
858,6/18/22,103.2857143,2468347,7874138320
859,6/19/22,101.8571429,2786884,5493018352
860,6/20/22,105.7142857,3518475,9130429936
861,6/21/22,112,3983181,8487110080
862,6/22/22,115.2857143,3289708,6039539348
863,6/23/22,116.8571429,3306494,9789944783
864,6/24/22,119.7142857,3258860,7914224130
865,6/25/22,122.4285714,3292974,6103660605
866,6/26/22,123.2857143,2712835,5918376454
867,6/27/22,120.7142857,3019195,7555406959
868,6/28/22,119.5714286,3791566,8831758201
869,6/29/22,123,3849932,7489087879
870,6/30/22,122.4285714,3209985,8076113558
871,7/1/22,122.7142857,3013881,7810218281
872,7/2/22,122.2857143,3155596,6049269639
873,7/3/22,124.8571429,3301777,7921316091
874,7/4/22,124.8571429,3206578,8226367568
875,7/5/22,125.1428571,4087263,9557010447
876,7/6/22,126.4285714,3760072,9853475587
877,7/7/22,129.1428571,3603918,8869434377
878,7/8/22,134.7142857,4100481,8123662782
879,7/9/22,137.2857143,3452596,8870412333
880,7/10/22,138.2857143,3280362,8166303113
881,7/11/22,141.8571429,4153174,9495457227
882,7/12/22,141.4285714,3625127,9261141806
883,7/13/22,142.5714286,4273930,8371697263
884,7/14/22,142.8571429,3523400,9106644487
885,7/15/22,141.4285714,3658569,9630584783
886,7/16/22,141.1428571,3004598,8874762213
887,7/17/22,142.5714286,3486474,8413476920
888,7/18/22,146.8571429,4729482,13631379153
889,7/19/22,153.7142857,4330103,12023738491
890,7/20/22,156.1428571,4161672,10828262581
891,7/21/22,158.7142857,3971508,11466633222
892,7/22/22,157.4285714,3283804,7756881608
893,7/23/22,157.8571429,3576653,7557720687
894,7/24/22,156.8571429,3439804,9907682987
895,7/25/22,152.2857143,3913606,10110445601
896,7/26/22,149.2857143,4402668,8669048758
897,7/27/22,143.7142857,3709122,9654358753
898,7/28/22,141.4285714,3950132,8846336179
899,7/29/22,139.8571429,3161748,8888202671
900,7/30/22,136.7142857,2868186,8542943761
901,7/31/22,130.5714286,2044232,7185498038
902,8/1/22,121.8571429,2236048,7071849913
903,8/2/22,110.4285714,1844014,7403050739
904,8/3/22,99.85714286,1557304,4593500096
905,8/4/22,91.42857143,1978041,6416969487
906,8/5/22,82,1339946,6378163271
907,8/6/22,76.71428571,1621561,5721014353
908,8/7/22,72.14285714,1201990,4564499998
909,8/8/22,71.14285714,2194020,6382022330
910,8/9/22,70.71428571,2278187,5957311606
911,8/10/22,73,1862546,6178586187
912,8/11/22,71.14285714,1641656,4170154998
913,8/12/22,69.85714286,1220498,4735713471
914,8/13/22,66.71428571,1348813,5649948716
915,8/14/22,67.42857143,1552267,4304852525
916,8/15/22,66.28571429,1463726,6235381002
917,8/16/22,63.57142857,1388818,6848674242
918,8/17/22,61.71428571,1577408,5325036213
919,8/18/22,59.57142857,1174401,5053941394
920,8/19/22,59.85714286,1303728,5548746907
921,8/20/22,59.14285714,1294542,3656491311
922,8/21/22,58.14285714,1203756,4245511353
923,8/22/22,56.14285714,1313950,3594545078
924,8/23/22,54.57142857,1239530,4886332927
925,8/24/22,51.57142857,1260558,3489874283
926,8/25/22,52,1178053,4975412595
927,8/26/22,51.42857143,1281210,4166473986
928,8/27/22,50.57142857,927313,4086292281
929,8/28/22,49,1056405,3194814529
930,8/29/22,48,1084547,3974185436
931,8/30/22,46.42857143,1159417,2888524276
932,8/31/22,47.28571429,1493036,4545170835
933,9/1/22,44.28571429,906105,3956199291
934,9/2/22,41.85714286,712541,3375108400
935,9/3/22,41.42857143,747758,2971078380
936,9/4/22,39.71428571,898558,2749157639
937,9/5/22,38.71428571,989785,2444336242
938,9/6/22,40.85714286,1569000,3967626155
939,9/7/22,41.42857143,1587473,6043976786
940,9/8/22,43.57142857,1297988,3232084094
941,9/9/22,45.71428571,1337149,4074642019
942,9/10/22,44.71428571,869012,2578078021
943,9/11/22,46.85714286,1129215,6190589376
944,9/12/22,49.14285714,1311959,3906661748
945,9/13/22,48.14285714,1387767,5126414709
946,9/14/22,46.85714286,1108979,4760822436
947,9/15/22,44.57142857,940801,2593156038
948,9/16/22,44.28571429,1321821,2984336601
949,9/17/22,45,932289,3035953339
950,9/18/22,44,945309,1551554701
951,9/19/22,42,1139891,3470005488
952,9/20/22,40.28571429,1050020,2239462958
953,9/21/22,38.71428571,986088,4351140537
954,9/22/22,38,888475,2391166497
955,9/23/22,35.42857143,562057,2540345761
956,9/24/22,34.14285714,821024,2056691244
957,9/25/22,32.57142857,597478,3424777099
958,9/26/22,29.71428571,619553,1238041818
959,9/27/22,29.71428571,1012940,2913159742
960,9/28/22,29,801132,2212220774
961,9/29/22,29.71428571,961807,2934222755
962,9/30/22,30.85714286,1193156,3237296139
963,10/1/22,31.14285714,782475,2007069196
964,10/2/22,31.28571429,611017,1639529848
965,10/3/22,32.85714286,1107414,2017941783
966,10/4/22,33,1085821,2494988517
967,10/5/22,33.14285714,789930,2044851423
968,10/6/22,32.85714286,652856,3373634650
969,10/7/22,31,661751,1876311130
970,10/8/22,30.85714286,629533,2517556099
971,10/9/22,31.14285714,666819,2673626913
972,10/10/22,30.57142857,859239,2087448941
973,10/11/22,29.14285714,956068,2017275094
974,10/12/22,29.14285714,693405,2912504071
975,10/13/22,27.42857143,807191,2241649291
976,10/14/22,28.28571429,888808,2103596042
977,10/15/22,29.57142857,903249,2126471196
978,10/16/22,29,674837,1632168778
979,10/17/22,30.57142857,1234263,2826146896
980,10/18/22,31.42857143,937938,2555115570
981,10/19/22,32.71428571,851972,2169573604
982,10/20/22,34.42857143,696023,3339310289
983,10/21/22,35.71428571,903943,3835164596
984,10/22/22,34.85714286,740872,2837872002
985,10/23/22,36.71428571,776898,2187559791
986,10/24/22,35.71428571,829764,2639986192
987,10/25/22,35.57142857,923121,2833678775
988,10/26/22,34.14285714,832425,2919157336
989,10/27/22,33,795109,2054377334
990,10/28/22,30.14285714,380006,1873192742
991,10/29/22,28.42857143,571808,1739042761
992,10/30/22,24.57142857,313234,1151921416
993,10/31/22,21.28571429,349046,833408509
994,11/1/22,19,750012,1097553985
995,11/2/22,16,241165,898448273
996,11/3/22,14.42857143,327535,1318773731
997,11/4/22,13.14285714,183455,788758348
998,11/5/22,11.14285714,105740,257701778
999,11/6/22,9.714285714,42133,122500926
1000,11/7/22,8.428571429,57159,267668634
1001,11/8/22,6.428571429,123665,1299109563
1002,11/9/22,5.142857143,36156,110499901
