,PY,ToIHT
1249,99.0,2.0
1250,143.0,4.0
1251,192.0,5.0
1252,211.0,5.0
1253,292.0,7.0
1254,406.0,13.0
1255,569.0,20.0
1256,789.0,16.0
1257,1093.0,28.0
1258,1407.0,38.0
1259,1706.0,42.0
1260,2069.0,48.0
1261,2421.0,66.0
1262,2885.0,53.0
1263,3501.0,79.0
1264,3929.0,96.0
1265,4181.0,86.0
1266,4382.0,96.0
1267,4651.0,93.0
1268,5012.0,125.0
1269,5572.0,127.0
1270,6183.0,138.0
1271,6716.0,150.0
1272,7240.0,173.0
1273,7568.0,183.0
1274,8101.0,171.0
1275,8910.0,166.0
1276,9388.0,192.0
1277,9472.0,184.0
1278,9346.0,190.0
1279,8976.0,180.0
1280,8453.0,195.0
1281,7919.0,185.0
1282,7687.0,200.0
1283,7457.0,147.0
1284,7478.0,151.0
1285,7191.0,170.0
1286,6856.0,146.0
1287,6506.0,168.0
1288,6257.0,132.0
1289,6119.0,161.0
1290,6016.0,143.0
1291,5952.0,135.0
1292,5889.0,126.0
1293,5778.0,131.0
1294,5513.0,125.0
1295,5321.0,115.0
1296,5197.0,113.0
1297,5131.0,124.0
1298,5040.0,117.0
1299,4957.0,85.0
1300,4780.0,118.0
1301,4559.0,118.0
1302,4378.0,95.0
1303,4240.0,106.0
1304,4211.0,113.0
1305,4150.0,89.0
1306,3973.0,90.0
1307,3844.0,105.0
1308,3628.0,89.0
1309,3506.0,87.0
1310,3418.0,88.0
1311,3308.0,68.0
1312,3163.0,79.0
1313,3168.0,86.0
1314,3061.0,79.0
1315,2921.0,62.0
1316,2749.0,58.0
1317,2660.0,56.0
1318,2539.0,60.0
1319,2493.0,64.0
1320,2400.0,61.0
1321,2354.0,41.0
1322,2230.0,58.0
1323,2121.0,35.0
1324,2056.0,48.0
1325,2018.0,50.0
1326,2047.0,46.0
1327,1949.0,50.0
1328,1859.0,42.0
1329,1813.0,40.0
1330,1720.0,30.0
1331,1582.0,34.0
1332,1591.0,48.0
1333,1586.0,41.0
1334,1529.0,33.0
1335,1471.0,46.0
1336,1403.0,29.0
1337,1324.0,31.0
1338,1253.0,37.0
1339,1218.0,27.0
1340,1218.0,28.0
1341,1170.0,31.0
1342,1142.0,33.0
1343,1058.0,25.0
1344,1.0,0.0
1345,0.0,0.0
1346,1.0,0.0
1347,2.0,0.0
1348,2.0,0.0
1349,4.0,0.0
1350,5.0,0.0
1351,6.0,0.0
1352,6.0,0.0
1353,10.0,0.0
1354,17.0,2.0
1355,19.0,3.0
1356,23.0,2.0
1357,30.0,1.0
1358,37.0,1.0
1359,45.0,1.0
1360,60.0,3.0
1361,91.0,3.0
1362,140.0,5.0
1363,169.0,10.0
1364,214.0,6.0
1365,274.0,14.0
1366,393.0,6.0
1367,544.0,19.0
1368,728.0,19.0
1369,1002.0,25.0
1370,1301.0,26.0
1371,1645.0,30.0
1372,1977.0,53.0
1373,2390.0,57.0
1374,2844.0,61.0
1375,3454.0,86.0
1376,3910.0,76.0
1377,4124.0,99.0
1378,4301.0,103.0
1379,4625.0,108.0
1380,5039.0,131.0
1381,5670.0,140.0
1382,6337.0,153.0
1383,7031.0,148.0
1384,7650.0,169.0
1385,7959.0,187.0
1386,8394.0,198.0
1387,9216.0,201.0
1388,9719.0,179.0
1389,9971.0,204.0
1390,9821.0,194.0
1391,9436.0,184.0
1392,9044.0,198.0
1393,8725.0,188.0
1394,8493.0,209.0
1395,8343.0,169.0
1396,8177.0,167.0
1397,7960.0,188.0
1398,7693.0,175.0
1399,7191.0,164.0
1400,6859.0,166.0
1401,6707.0,166.0
1402,6672.0,162.0
1403,6593.0,166.0
1404,6605.0,167.0
1405,6534.0,153.0
1406,6304.0,138.0
1407,6005.0,141.0
1408,5852.0,146.0
1409,5796.0,148.0
1410,5783.0,125.0
1411,5844.0,125.0
1412,5688.0,119.0
1413,5315.0,130.0
1414,5089.0,135.0
1415,4931.0,125.0
1416,4788.0,123.0
1417,4686.0,117.0
1418,4685.0,113.0
1419,4601.0,97.0
1420,4302.0,106.0
1421,4039.0,93.0
1422,3919.0,89.0
1423,3921.0,78.0
1424,3873.0,98.0
1425,3811.0,90.0
1426,3670.0,88.0
1427,3540.0,74.0
1428,3400.0,69.0
1429,3267.0,76.0
1430,3208.0,85.0
1431,3175.0,85.0
1432,3095.0,62.0
1433,3063.0,65.0
1434,2911.0,67.0
1435,2720.0,67.0
1436,2700.0,73.0
1437,2685.0,53.0
1438,2654.0,57.0
1439,2542.0,41.0
1440,2426.0,57.0
1441,2277.0,43.0
1442,2120.0,37.0
1443,1987.0,46.0
1444,1943.0,60.0
1445,1958.0,42.0
1446,1971.0,64.0
1447,1858.0,25.0
1448,1736.0,41.0
1449,1684.0,36.0
1450,1694.0,29.0
1451,1640.0,44.0
1452,1547.0,37.0
1453,1546.0,31.0
1454,1506.0,41.0
1455,1440.0,35.0
1456,1.0,0.0
1457,1.0,0.0
1458,2.0,0.0
1459,0.0,0.0
1460,1.0,0.0
1461,3.0,1.0
1462,3.0,0.0
1463,3.0,0.0
1464,5.0,0.0
1465,11.0,1.0
1466,9.0,0.0
1467,15.0,1.0
1468,14.0,1.0
1469,19.0,0.0
1470,33.0,0.0
1471,34.0,3.0
1472,40.0,2.0
1473,47.0,2.0
1474,75.0,1.0
1475,88.0,2.0
1476,132.0,4.0
1477,168.0,9.0
1478,246.0,11.0
1479,330.0,13.0
1480,459.0,11.0
1481,729.0,18.0
1482,923.0,24.0
1483,1170.0,37.0
1484,1389.0,38.0
1485,1736.0,55.0
1486,2163.0,53.0
1487,2662.0,49.0
1488,3115.0,62.0
1489,3325.0,73.0
1490,3460.0,81.0
1491,3683.0,98.0
1492,4033.0,113.0
1493,4556.0,121.0
1494,5094.0,112.0
1495,5797.0,159.0
1496,6468.0,141.0
1497,6874.0,158.0
1498,7410.0,143.0
1499,8118.0,164.0
1500,8679.0,171.0
1501,8701.0,157.0
1502,8648.0,164.0
1503,8399.0,161.0
1504,7785.0,153.0
1505,7601.0,170.0
1506,7409.0,173.0
1507,7364.0,143.0
1508,7289.0,149.0
1509,7040.0,145.0
1510,6713.0,133.0
1511,6350.0,154.0
1512,6080.0,119.0
1513,5938.0,122.0
1514,5839.0,155.0
1515,5825.0,141.0
1516,5832.0,141.0
1517,5774.0,122.0
1518,5473.0,143.0
1519,5241.0,151.0
1520,5157.0,140.0
1521,5141.0,109.0
1522,5178.0,123.0
1523,5120.0,119.0
1524,5003.0,109.0
1525,4652.0,100.0
1526,4368.0,92.0
1527,4261.0,96.0
1528,4226.0,101.0
1529,4129.0,90.0
1530,4038.0,80.0
1531,3979.0,82.0
1532,3760.0,69.0
1533,3539.0,83.0
1534,3400.0,76.0
1535,3396.0,83.0
1536,3320.0,81.0
1537,3201.0,74.0
1538,3092.0,79.0
1539,2928.0,64.0
1540,2804.0,74.0
1541,2778.0,70.0
1542,2674.0,68.0
1543,2700.0,53.0
1544,2639.0,61.0
1545,2558.0,74.0
1546,2529.0,55.0
1547,2384.0,39.0
1548,2268.0,46.0
1549,2210.0,60.0
1550,2125.0,53.0
1551,2158.0,41.0
1552,2101.0,49.0
1553,1959.0,37.0
1554,1799.0,41.0
1555,1748.0,45.0
1556,1701.0,46.0
1557,1713.0,37.0
1558,1692.0,28.0
1559,1595.0,46.0
1560,1499.0,42.0
1561,1431.0,39.0
1562,1390.0,32.0
1563,1380.0,33.0
1564,1392.0,31.0
1565,1355.0,27.0
1566,1246.0,30.0
1567,1187.0,29.0
1568,1.0,0.0
1569,0.0,0.0
1570,0.0,0.0
1571,0.0,0.0
1572,2.0,0.0
1573,1.0,0.0
1574,2.0,0.0
1575,1.0,1.0
1576,6.0,0.0
1577,7.0,0.0
1578,8.0,0.0
1579,20.0,1.0
1580,24.0,2.0
1581,26.0,1.0
1582,32.0,1.0
1583,48.0,0.0
1584,71.0,0.0
1585,77.0,1.0
1586,115.0,6.0
1587,176.0,7.0
1588,198.0,9.0
1589,266.0,13.0
1590,374.0,12.0
1591,528.0,19.0
1592,734.0,22.0
1593,1027.0,28.0
1594,1381.0,37.0
1595,1726.0,41.0
1596,2096.0,54.0
1597,2600.0,70.0
1598,3122.0,78.0
1599,3808.0,80.0
1600,4325.0,104.0
1601,4613.0,106.0
1602,4777.0,103.0
1603,5096.0,119.0
1604,5549.0,141.0
1605,6102.0,143.0
1606,6802.0,156.0
1607,7589.0,166.0
1608,8139.0,173.0
1609,8546.0,185.0
1610,9156.0,182.0
1611,10212.0,195.0
1612,10720.0,183.0
1613,10708.0,221.0
1614,10503.0,230.0
1615,10030.0,190.0
1616,9422.0,205.0
1617,8792.0,191.0
1618,8521.0,173.0
1619,8310.0,204.0
1620,8263.0,190.0
1621,8054.0,160.0
1622,7637.0,146.0
1623,7028.0,166.0
1624,6659.0,170.0
1625,6601.0,170.0
1626,6550.0,144.0
1627,6502.0,164.0
1628,6431.0,142.0
1629,6407.0,141.0
1630,6019.0,130.0
1631,5791.0,130.0
1632,5617.0,125.0
1633,5580.0,143.0
1634,5650.0,116.0
1635,5414.0,112.0
1636,5209.0,110.0
1637,4877.0,100.0
1638,4653.0,116.0
1639,4595.0,99.0
1640,4429.0,88.0
1641,4253.0,98.0
1642,4109.0,97.0
1643,3933.0,94.0
1644,3809.0,86.0
1645,3637.0,90.0
1646,3468.0,87.0
1647,3429.0,105.0
1648,3371.0,84.0
1649,3300.0,67.0
1650,3153.0,67.0
1651,2985.0,85.0
1652,2788.0,74.0
1653,2659.0,70.0
1654,2626.0,68.0
1655,2635.0,60.0
1656,2582.0,51.0
1657,2464.0,69.0
1658,2257.0,53.0
1659,2070.0,57.0
1660,2027.0,42.0
1661,1969.0,55.0
1662,1964.0,45.0
1663,2000.0,40.0
1664,1977.0,38.0
1665,1859.0,47.0
1666,1748.0,38.0
1667,1622.0,34.0
1668,1518.0,31.0
1669,1523.0,30.0
1670,1488.0,29.0
1671,1400.0,40.0
1672,1323.0,27.0
1673,1286.0,37.0
1674,1207.0,30.0
1675,1188.0,31.0
1676,1185.0,36.0
1677,1166.0,29.0
1678,1091.0,26.0
1679,1078.0,15.0
1680,0.0,0.0
1681,0.0,0.0
1682,0.0,0.0
1683,0.0,0.0
1684,0.0,0.0
1685,0.0,0.0
1686,0.0,0.0
1687,0.0,0.0
1688,2.0,0.0
1689,5.0,0.0
1690,5.0,0.0
1691,8.0,0.0
1692,9.0,0.0
1693,15.0,0.0
1694,23.0,0.0
1695,27.0,0.0
1696,38.0,1.0
1697,40.0,6.0
1698,54.0,3.0
1699,72.0,0.0
1700,89.0,4.0
1701,139.0,5.0
1702,185.0,10.0
1703,288.0,5.0
1704,385.0,9.0
1705,562.0,12.0
1706,714.0,27.0
1707,897.0,27.0
1708,1104.0,41.0
1709,1383.0,37.0
1710,1717.0,34.0
1711,2120.0,55.0
1712,2372.0,66.0
1713,2577.0,73.0
1714,2719.0,58.0
1715,2951.0,75.0
1716,3265.0,89.0
1717,3651.0,75.0
1718,4179.0,101.0
1719,4724.0,105.0
1720,5147.0,103.0
1721,5482.0,113.0
1722,5920.0,131.0
1723,6666.0,141.0
1724,7265.0,139.0
1725,7385.0,128.0
1726,7366.0,147.0
1727,7170.0,141.0
1728,6866.0,137.0
1729,6653.0,150.0
1730,6501.0,117.0
1731,6541.0,143.0
1732,6570.0,151.0
1733,6541.0,134.0
1734,6388.0,148.0
1735,6186.0,123.0
1736,5953.0,145.0
1737,5971.0,127.0
1738,5966.0,141.0
1739,6046.0,143.0
1740,6153.0,136.0
1741,6011.0,135.0
1742,5890.0,125.0
1743,5606.0,131.0
1744,5608.0,151.0
1745,5672.0,127.0
1746,5799.0,124.0
1747,5792.0,127.0
1748,5542.0,127.0
1749,5272.0,136.0
1750,5108.0,119.0
1751,5002.0,132.0
1752,5088.0,117.0
1753,5130.0,119.0
1754,5196.0,107.0
1755,5085.0,104.0
1756,4890.0,101.0
1757,4722.0,107.0
1758,4644.0,108.0
1759,4556.0,95.0
1760,4494.0,106.0
1761,4589.0,112.0
1762,4498.0,98.0
1763,4221.0,100.0
1764,4094.0,100.0
1765,4039.0,91.0
1766,3963.0,77.0
1767,3904.0,87.0
1768,3945.0,113.0
1769,3883.0,86.0
1770,3736.0,85.0
1771,3610.0,88.0
1772,3501.0,83.0
1773,3453.0,91.0
1774,3464.0,70.0
1775,3416.0,77.0
1776,3392.0,86.0
1777,3217.0,82.0
1778,3177.0,66.0
1779,3037.0,74.0
1780,2962.0,76.0
1781,2966.0,56.0
1782,2914.0,63.0
1783,2855.0,70.0
1784,2708.0,61.0
1785,2594.0,47.0
1786,2614.0,58.0
1787,2621.0,55.0
1788,2589.0,61.0
1789,2607.0,66.0
1790,2557.0,50.0
1791,2463.0,66.0
1792,1.0,0.0
1793,0.0,0.0
1794,0.0,0.0
1795,0.0,0.0
1796,0.0,0.0
1797,2.0,0.0
1798,1.0,0.0
1799,3.0,0.0
1800,2.0,1.0
1801,3.0,0.0
1802,5.0,0.0
1803,7.0,0.0
1804,10.0,0.0
1805,12.0,0.0
1806,15.0,1.0
1807,26.0,1.0
1808,29.0,3.0
1809,52.0,2.0
1810,82.0,1.0
1811,88.0,2.0
1812,122.0,3.0
1813,133.0,4.0
1814,215.0,7.0
1815,288.0,9.0
1816,408.0,12.0
1817,605.0,17.0
1818,838.0,19.0
1819,1005.0,28.0
1820,1241.0,35.0
1821,1549.0,39.0
1822,1965.0,58.0
1823,2366.0,54.0
1824,2731.0,52.0
1825,2950.0,55.0
1826,3128.0,70.0
1827,3394.0,89.0
1828,3734.0,105.0
1829,4213.0,109.0
1830,4665.0,129.0
1831,5313.0,138.0
1832,5909.0,138.0
1833,6370.0,139.0
1834,6870.0,158.0
1835,7849.0,155.0
1836,8598.0,149.0
1837,8816.0,143.0
1838,8795.0,170.0
1839,8720.0,160.0
1840,8353.0,170.0
1841,8123.0,189.0
1842,7913.0,153.0
1843,7857.0,166.0
1844,7981.0,173.0
1845,7940.0,189.0
1846,7767.0,192.0
1847,7473.0,181.0
1848,7215.0,160.0
1849,7183.0,184.0
1850,7181.0,190.0
1851,7222.0,148.0
1852,7269.0,156.0
1853,7318.0,166.0
1854,7003.0,168.0
1855,6786.0,164.0
1856,6761.0,135.0
1857,6812.0,165.0
1858,7026.0,157.0
1859,7082.0,168.0
1860,6957.0,153.0
1861,6614.0,157.0
1862,6452.0,140.0
1863,6435.0,144.0
1864,6328.0,153.0
1865,6410.0,151.0
1866,6417.0,152.0
1867,6268.0,123.0
1868,5984.0,158.0
1869,5759.0,123.0
1870,5640.0,137.0
1871,5717.0,136.0
1872,5563.0,116.0
1873,5616.0,131.0
1874,5530.0,119.0
1875,5294.0,113.0
1876,5081.0,118.0
1877,5026.0,93.0
1878,5028.0,123.0
1879,5036.0,108.0
1880,5067.0,129.0
1881,4904.0,114.0
1882,4663.0,104.0
1883,4626.0,109.0
1884,4595.0,97.0
1885,4525.0,109.0
1886,4355.0,102.0
1887,4448.0,100.0
1888,4291.0,89.0
1889,4212.0,106.0
1890,4056.0,95.0
1891,3905.0,106.0
1892,3722.0,87.0
1893,3793.0,90.0
1894,3774.0,95.0
1895,3683.0,88.0
1896,3512.0,77.0
1897,3394.0,99.0
1898,3379.0,87.0
1899,3367.0,68.0
1900,3347.0,65.0
1901,3339.0,66.0
1902,3364.0,79.0
1903,3275.0,80.0
1904,0.0,0.0
1905,0.0,0.0
1906,0.0,0.0
1907,0.0,0.0
1908,1.0,0.0
1909,1.0,0.0
1910,0.0,0.0
1911,3.0,0.0
1912,2.0,0.0
1913,2.0,0.0
1914,2.0,0.0
1915,2.0,1.0
1916,4.0,0.0
1917,10.0,0.0
1918,20.0,1.0
1919,24.0,1.0
1920,35.0,3.0
1921,48.0,1.0
1922,66.0,3.0
1923,85.0,2.0
1924,110.0,1.0
1925,141.0,6.0
1926,206.0,9.0
1927,310.0,17.0
1928,450.0,17.0
1929,692.0,17.0
1930,959.0,36.0
1931,1211.0,25.0
1932,1488.0,46.0
1933,1841.0,57.0
1934,2259.0,50.0
1935,2791.0,50.0
1936,3227.0,49.0
1937,3387.0,77.0
1938,3532.0,75.0
1939,3850.0,95.0
1940,4258.0,118.0
1941,4805.0,110.0
1942,5391.0,130.0
1943,6067.0,150.0
1944,6599.0,142.0
1945,6994.0,182.0
1946,7469.0,165.0
1947,8455.0,172.0
1948,9043.0,156.0
1949,8997.0,179.0
1950,8883.0,156.0
1951,8693.0,178.0
1952,8112.0,204.0
1953,7618.0,189.0
1954,7417.0,179.0
1955,7394.0,149.0
1956,7278.0,172.0
1957,7061.0,159.0
1958,6701.0,155.0
1959,6269.0,146.0
1960,5943.0,143.0
1961,5924.0,148.0
1962,5844.0,126.0
1963,5813.0,136.0
1964,5792.0,126.0
1965,5680.0,151.0
1966,5404.0,118.0
1967,5124.0,106.0
1968,4980.0,111.0
1969,4991.0,123.0
1970,4987.0,108.0
1971,4886.0,128.0
1972,4815.0,94.0
1973,4509.0,110.0
1974,4322.0,118.0
1975,4152.0,84.0
1976,4017.0,79.0
1977,3965.0,88.0
1978,3963.0,100.0
1979,3760.0,69.0
1980,3468.0,85.0
1981,3297.0,100.0
1982,3292.0,107.0
1983,3230.0,61.0
1984,3138.0,66.0
1985,3088.0,74.0
1986,2953.0,69.0
1987,2760.0,65.0
1988,2590.0,61.0
1989,2471.0,46.0
1990,2502.0,65.0
1991,2455.0,67.0
1992,2486.0,54.0
1993,2440.0,44.0
1994,2282.0,52.0
1995,2130.0,47.0
1996,2063.0,51.0
1997,1974.0,46.0
1998,1945.0,59.0
1999,1913.0,44.0
2000,1808.0,40.0
2001,1709.0,41.0
2002,1551.0,36.0
2003,1404.0,39.0
2004,1373.0,46.0
2005,1369.0,26.0
2006,1352.0,38.0
2007,1314.0,31.0
2008,1243.0,29.0
2009,1189.0,30.0
2010,1147.0,28.0
2011,1144.0,24.0
2012,1133.0,29.0
2013,1082.0,18.0
2014,1047.0,33.0
2015,1025.0,24.0
2016,0.0,0.0
2017,0.0,0.0
2018,0.0,0.0
2019,0.0,0.0
2020,0.0,0.0
2021,1.0,0.0
2022,1.0,0.0
2023,2.0,0.0
2024,3.0,0.0
2025,3.0,0.0
2026,5.0,0.0
2027,5.0,0.0
2028,7.0,1.0
2029,10.0,0.0
2030,20.0,1.0
2031,30.0,1.0
2032,40.0,1.0
2033,53.0,1.0
2034,67.0,4.0
2035,93.0,3.0
2036,119.0,3.0
2037,173.0,3.0
2038,253.0,5.0
2039,367.0,9.0
2040,519.0,16.0
2041,737.0,21.0
2042,1008.0,23.0
2043,1227.0,31.0
2044,1552.0,43.0
2045,1910.0,42.0
2046,2362.0,48.0
2047,2910.0,67.0
2048,3357.0,71.0
2049,3575.0,85.0
2050,3756.0,93.0
2051,4008.0,107.0
2052,4455.0,107.0
2053,4906.0,117.0
2054,5545.0,124.0
2055,6298.0,143.0
2056,6899.0,126.0
2057,7361.0,158.0
2058,8102.0,198.0
2059,9043.0,182.0
2060,9775.0,194.0
2061,9773.0,184.0
2062,9773.0,203.0
2063,9513.0,184.0
2064,8962.0,196.0
2065,8613.0,192.0
2066,8598.0,198.0
2067,8519.0,184.0
2068,8547.0,203.0
2069,8544.0,190.0
2070,8146.0,182.0
2071,7797.0,143.0
2072,7469.0,159.0
2073,7308.0,179.0
2074,7341.0,145.0
2075,7351.0,149.0
2076,7388.0,173.0
2077,7322.0,144.0
2078,7088.0,170.0
2079,6863.0,176.0
2080,6702.0,144.0
2081,6730.0,149.0
2082,6738.0,150.0
2083,6770.0,143.0
2084,6633.0,160.0
2085,6321.0,158.0
2086,6059.0,143.0
2087,5922.0,142.0
2088,5855.0,133.0
2089,5831.0,127.0
2090,5877.0,146.0
2091,5725.0,117.0
2092,5420.0,125.0
2093,5161.0,119.0
2094,5049.0,124.0
2095,5074.0,132.0
2096,4960.0,121.0
2097,4968.0,106.0
2098,4816.0,130.0
2099,4604.0,119.0
2100,4534.0,91.0
2101,4410.0,98.0
2102,4344.0,103.0
2103,4310.0,85.0
2104,4240.0,93.0
2105,4260.0,92.0
2106,4104.0,84.0
2107,3870.0,102.0
2108,3800.0,88.0
2109,3820.0,101.0
2110,3758.0,83.0
2111,3794.0,93.0
2112,3688.0,97.0
2113,3473.0,62.0
2114,3302.0,65.0
2115,3150.0,71.0
2116,2993.0,76.0
2117,2973.0,65.0
2118,2960.0,78.0
2119,2998.0,63.0
2120,2844.0,79.0
2121,2725.0,64.0
2122,2664.0,61.0
2123,2613.0,58.0
2124,2642.0,58.0
2125,2592.0,64.0
2126,2565.0,59.0
2127,2470.0,52.0
2128,1.0,0.0
2129,1.0,0.0
2130,0.0,0.0
2131,0.0,0.0
2132,2.0,0.0
2133,2.0,0.0
2134,1.0,0.0
2135,1.0,0.0
2136,3.0,0.0
2137,1.0,1.0
2138,3.0,1.0
2139,5.0,0.0
2140,12.0,0.0
2141,16.0,0.0
2142,18.0,1.0
2143,25.0,0.0
2144,35.0,2.0
2145,58.0,0.0
2146,74.0,3.0
2147,100.0,2.0
2148,121.0,6.0
2149,182.0,6.0
2150,278.0,9.0
2151,417.0,9.0
2152,565.0,18.0
2153,877.0,27.0
2154,1147.0,34.0
2155,1424.0,35.0
2156,1740.0,45.0
2157,2126.0,58.0
2158,2673.0,68.0
2159,3256.0,60.0
2160,3781.0,80.0
2161,3999.0,90.0
2162,4184.0,101.0
2163,4444.0,106.0
2164,4960.0,127.0
2165,5635.0,129.0
2166,6362.0,126.0
2167,7123.0,165.0
2168,7833.0,157.0
2169,8175.0,195.0
2170,8892.0,217.0
2171,9892.0,192.0
2172,10563.0,218.0
2173,10690.0,232.0
2174,10490.0,199.0
2175,10223.0,203.0
2176,9621.0,211.0
2177,9113.0,187.0
2178,8755.0,208.0
2179,8632.0,194.0
2180,8618.0,180.0
2181,8428.0,171.0
2182,7982.0,159.0
2183,7458.0,176.0
2184,7145.0,168.0
2185,7041.0,158.0
2186,7025.0,146.0
2187,7061.0,149.0
2188,7144.0,169.0
2189,6869.0,152.0
2190,6538.0,174.0
2191,6232.0,138.0
2192,6091.0,145.0
2193,6184.0,142.0
2194,6090.0,121.0
2195,5951.0,130.0
2196,5755.0,129.0
2197,5449.0,115.0
2198,5173.0,133.0
2199,4993.0,108.0
2200,4874.0,119.0
2201,4833.0,102.0
2202,4823.0,99.0
2203,4595.0,93.0
2204,4287.0,85.0
2205,4111.0,94.0
2206,3932.0,92.0
2207,3730.0,84.0
2208,3711.0,86.0
2209,3690.0,88.0
2210,3565.0,77.0
2211,3346.0,79.0
2212,3175.0,67.0
2213,3065.0,76.0
2214,2930.0,69.0
2215,2890.0,60.0
2216,2826.0,67.0
2217,2746.0,67.0
2218,2574.0,57.0
2219,2443.0,66.0
2220,2429.0,68.0
2221,2404.0,46.0
2222,2402.0,47.0
2223,2308.0,58.0
2224,2271.0,53.0
2225,2098.0,45.0
2226,1944.0,46.0
2227,1857.0,56.0
2228,1800.0,35.0
2229,1764.0,48.0
2230,1780.0,33.0
2231,1692.0,36.0
2232,1526.0,39.0
2233,1466.0,26.0
2234,1460.0,33.0
2235,1440.0,31.0
2236,1434.0,34.0
2237,1434.0,35.0
2238,1391.0,26.0
2239,1288.0,29.0
2240,1.0,0.0
2241,1.0,0.0
2242,0.0,0.0
2243,0.0,0.0
2244,2.0,0.0
2245,3.0,0.0
2246,1.0,0.0
2247,4.0,0.0
2248,4.0,0.0
2249,6.0,0.0
2250,9.0,2.0
2251,16.0,0.0
2252,18.0,2.0
2253,21.0,1.0
2254,25.0,2.0
2255,42.0,3.0
2256,56.0,2.0
2257,83.0,5.0
2258,120.0,4.0
2259,143.0,1.0
2260,172.0,4.0
2261,210.0,12.0
2262,284.0,10.0
2263,424.0,11.0
2264,581.0,28.0
2265,826.0,26.0
2266,1111.0,30.0
2267,1369.0,29.0
2268,1590.0,35.0
2269,1958.0,72.0
2270,2397.0,63.0
2271,2971.0,74.0
2272,3357.0,65.0
2273,3572.0,87.0
2274,3762.0,99.0
2275,3945.0,105.0
2276,4354.0,89.0
2277,4896.0,122.0
2278,5405.0,140.0
2279,6040.0,138.0
2280,6647.0,168.0
2281,6997.0,153.0
2282,7452.0,170.0
2283,8269.0,190.0
2284,8945.0,168.0
2285,9030.0,186.0
2286,9085.0,202.0
2287,8874.0,204.0
2288,8463.0,158.0
2289,8149.0,161.0
2290,7954.0,188.0
2291,7949.0,167.0
2292,8012.0,182.0
2293,7945.0,151.0
2294,7685.0,181.0
2295,7291.0,200.0
2296,7067.0,187.0
2297,6993.0,163.0
2298,6920.0,162.0
2299,6899.0,143.0
2300,6921.0,164.0
2301,6788.0,171.0
2302,6519.0,167.0
2303,6296.0,156.0
2304,6265.0,134.0
2305,6245.0,142.0
2306,6260.0,123.0
2307,6140.0,130.0
2308,5989.0,149.0
2309,5813.0,136.0
2310,5674.0,117.0
2311,5553.0,132.0
2312,5457.0,127.0
2313,5377.0,126.0
2314,5383.0,126.0
2315,5188.0,124.0
2316,4933.0,121.0
2317,4743.0,108.0
2318,4735.0,99.0
2319,4594.0,94.0
2320,4562.0,128.0
2321,4481.0,93.0
2322,4421.0,108.0
2323,4281.0,109.0
2324,4098.0,94.0
2325,3956.0,89.0
2326,3808.0,92.0
2327,3797.0,78.0
2328,3743.0,87.0
2329,3705.0,83.0
2330,3562.0,92.0
2331,3460.0,104.0
2332,3419.0,82.0
2333,3348.0,72.0
2334,3352.0,82.0
2335,3317.0,80.0
2336,3214.0,71.0
2337,3067.0,78.0
2338,2939.0,73.0
2339,2760.0,59.0
2340,2754.0,64.0
2341,2753.0,62.0
2342,2715.0,64.0
2343,2606.0,53.0
2344,2445.0,57.0
2345,2328.0,61.0
2346,2262.0,58.0
2347,2244.0,44.0
2348,2228.0,63.0
2349,2237.0,43.0
2350,2172.0,43.0
2351,2111.0,59.0
2352,1.0,0.0
2353,1.0,0.0
2354,2.0,0.0
2355,2.0,1.0
2356,3.0,0.0
2357,3.0,1.0
2358,3.0,0.0
2359,5.0,0.0
2360,6.0,1.0
2361,5.0,0.0
2362,14.0,0.0
2363,19.0,3.0
2364,26.0,1.0
2365,26.0,1.0
2366,31.0,1.0
2367,40.0,0.0
2368,70.0,2.0
2369,88.0,4.0
2370,121.0,4.0
2371,164.0,5.0
2372,199.0,8.0
2373,285.0,11.0
2374,408.0,15.0
2375,555.0,18.0
2376,765.0,18.0
2377,1057.0,33.0
2378,1342.0,29.0
2379,1610.0,43.0
2380,1935.0,48.0
2381,2350.0,63.0
2382,2842.0,74.0
2383,3526.0,77.0
2384,4028.0,69.0
2385,4255.0,89.0
2386,4384.0,97.0
2387,4688.0,86.0
2388,5100.0,107.0
2389,5537.0,123.0
2390,6151.0,151.0
2391,6877.0,147.0
2392,7551.0,166.0
2393,7865.0,137.0
2394,8301.0,183.0
2395,9178.0,171.0
2396,9696.0,185.0
2397,9879.0,189.0
2398,9755.0,190.0
2399,9518.0,184.0
2400,9132.0,164.0
2401,8781.0,201.0
2402,8339.0,175.0
2403,8259.0,175.0
2404,8221.0,159.0
2405,8116.0,165.0
2406,7841.0,169.0
2407,7483.0,139.0
2408,7195.0,184.0
2409,7127.0,179.0
2410,6978.0,169.0
2411,6935.0,142.0
2412,6884.0,140.0
2413,6756.0,161.0
2414,6527.0,127.0
2415,6356.0,162.0
2416,6203.0,151.0
2417,6211.0,164.0
2418,6152.0,121.0
2419,6098.0,140.0
2420,6007.0,150.0
2421,5720.0,142.0
2422,5498.0,121.0
2423,5320.0,144.0
2424,5117.0,124.0
2425,5072.0,141.0
2426,4932.0,119.0
2427,4931.0,108.0
2428,4703.0,121.0
2429,4523.0,109.0
2430,4441.0,81.0
2431,4292.0,111.0
2432,4193.0,97.0
2433,4203.0,93.0
2434,4085.0,85.0
2435,3806.0,93.0
2436,3686.0,107.0
