,date,hospitalized,SMA7,SMA_ratio7,SMA8,SMA_ratio8,SMA9,SMA_ratio9,SMA10,SMA_ratio10,SMA11,SMA_ratio11,SMA12,SMA_ratio12,SMA13,SMA_ratio13,SMA14,SMA_ratio14,SMA15,SMA_ratio15,SMA16,SMA_ratio16,SMA17,SMA_ratio17,SMA18,SMA_ratio18,SMA19,SMA_ratio19
325,2021-05-04,99.0,703.0,0.7306636649312884,805.0,0.8366774541531824,906.0,0.9416518925003519,1004.0,1.043508278223348,1107.0,1.1505614183199664,1210.0,1.2576145584165848,1319.0,1.3709038037615497,1432.0,1.4883504526054125,1546.0,1.606836452324,1661.0,1.7263618029173118,1775.0,1.844847802635899,1886.0,1.960215749730313,1997.0,2.0755836968247268
326,2021-05-05,99.0,700.0,0.7264848450555461,802.0,0.8323440653350686,904.0,0.938203285614591,1005.0,1.043024670401177,1103.0,1.1447325487089535,1206.0,1.2516296044814124,1309.0,1.3585266602538713,1418.0,1.471650728983949,1531.0,1.588926139685773,1645.0,1.7072393858805335,1760.0,1.8265904675682303,1874.0,1.9449037137629908,1985.0,2.0601034534789417
327,2021-05-06,99.0,698.0,0.7498684043655965,799.0,0.8583737178912774,901.0,0.9679533414518661,1003.0,1.0775329650124545,1104.0,1.1860382785381356,1202.0,1.2913206619590931,1305.0,1.4019745955545895,1408.0,1.5126285291500858,1517.0,1.6297283229550286,1630.0,1.7511253568996021,1744.0,1.8735967008790837,1859.0,1.9971423548934728,1973.0,2.119613698872954
328,2021-05-07,97.0,695.0,0.7546944662799423,795.0,0.863283598118783,896.0,0.972958621276012,998.0,1.0837195357516294,1100.0,1.1944804502272468,1201.0,1.3041554733844758,1299.0,1.4105728225865397,1402.0,1.5224196283805456,1505.0,1.6342664341745514,1614.0,1.7526285878788876,1727.0,1.8753343068567776,1841.0,1.9991259171530558,1956.0,2.1240034187677224
329,2021-05-08,97.0,692.0,0.7772551772551772,792.0,0.8895752895752895,892.0,1.0018954018954018,993.0,1.1153387153387153,1095.0,1.22990522990523,1197.0,1.3444717444717444,1298.0,1.457915057915058,1396.0,1.567988767988768,1499.0,1.6836784836784837,1602.0,1.7993681993681994,1711.0,1.9217971217971217,1824.0,2.0487188487188486,1938.0,2.1767637767637766
330,2021-05-09,97.0,687.0,0.7504257478540587,789.0,0.8618426711162334,889.0,0.9710749488242477,989.0,1.0803072265322622,1090.0,1.1906318270173566,1192.0,1.3020487502795313,1294.0,1.413465673541706,1395.0,1.5237902740268003,1493.0,1.6308379061806544,1596.0,1.7433471522199093,1699.0,1.855856398259164,1808.0,1.9749195809608997,1921.0,2.098352054770956
331,2021-05-10,97.0,685.0,0.7346065791059163,784.0,0.8407759971080853,886.0,0.950162670201229,986.0,1.057404506567056,1086.0,1.1646463429328833,1187.0,1.2729605976623688,1289.0,1.3823472707555127,1391.0,1.4917339438486563,1492.0,1.6000481985781418,1590.0,1.7051451982166526,1693.0,1.8156042896734546,1796.0,1.9260633811302565,1905.0,2.042956982769008
332,2021-05-11,92.0,678.0,0.7353284212085306,777.0,0.8426993853672984,876.0,0.9500703495260661,978.0,1.0606949792654026,1078.0,1.1691504986176933,1178.0,1.2776060179699837,1279.0,1.3871460925157975,1381.0,1.497770722255134,1483.0,1.6083953519944703,1584.0,1.717935426540284,1682.0,1.8242218355055286,1785.0,1.9359310204383882,1888.0,2.0476402053712475
333,2021-05-12,91.0,670.0,0.7815141699490987,769.0,0.8969916368520253,868.0,1.0124691037549518,967.0,1.1279465706578784,1069.0,1.2469233547396814,1169.0,1.3635672607022336,1269.0,1.4802111666647855,1370.0,1.5980215116869632,1472.0,1.7169982957687662,1574.0,1.8359750798505692,1675.0,1.9537854248727469,1773.0,2.068096452716048,1876.0,2.1882396758574765
334,2021-05-13,83.0,654.0,0.7927400468384075,753.0,0.9127419805341298,852.0,1.032743914229852,951.0,1.1527458479255743,1050.0,1.2727477816212964,1152.0,1.3963861375502225,1252.0,1.517600211990346,1352.0,1.6388142864304693,1453.0,1.7612405016149941,1555.0,1.8848788575439201,1657.0,2.008517213472846,1758.0,2.1309434286573707,1856.0,2.249733221608692
335,2021-05-14,78.0,635.0,0.8336336599426691,732.0,0.9609761245323367,831.0,1.0909442069485953,930.0,1.220912289364854,1029.0,1.3508803717811126,1128.0,1.4808484541973712,1230.0,1.6147549633535165,1330.0,1.7460358546830708,1430.0,1.877316746012625,1531.0,2.009910446255475,1633.0,2.1438169554116198,1735.0,2.277723464567765,1836.0,2.410317164810615
336,2021-05-15,76.0,614.0,0.8062773842379325,711.0,0.9336534530833388,808.0,1.0610295219287451,907.0,1.1910319014719948,1006.0,1.3210342810152444,1105.0,1.4510366605584941,1204.0,1.581039040101744,1306.0,1.7149808856917588,1406.0,1.84629642058393,1506.0,1.9776119554761016,1607.0,2.110240645717195,1709.0,2.2441824913072095,1811.0,2.3781243368972245
337,2021-05-16,73.0,590.0,0.8133014230575206,687.0,0.94701369091613,784.0,1.0807259587747393,881.0,1.2144382266333487,980.0,1.350907448468424,1079.0,1.4873766703034996,1178.0,1.6238458921385752,1277.0,1.7603151139736506,1379.0,1.9009197667734254,1479.0,2.038767465596734,1579.0,2.1766151644200424,1680.0,2.315841340231584,1782.0,2.456445993031359
338,2021-05-17,72.0,565.0,0.7882085291782026,662.0,0.9235292855149915,759.0,1.05885004185178,856.0,1.194170798188569,953.0,1.3294915545253578,1052.0,1.467602429549503,1151.0,1.6057133045736482,1250.0,1.7438241795977936,1349.0,1.8819350546219387,1451.0,2.0242311076771187,1551.0,2.163737042044942,1651.0,2.3032429764127658,1752.0,2.4441439701242675
339,2021-05-18,73.0,546.0,0.7552505327988135,638.0,0.8825088643326795,735.0,1.0166834095368642,832.0,1.1508579547410491,929.0,1.2850324999452338,1026.0,1.4192070451494188,1125.0,1.556148075821731,1224.0,1.6930891064940434,1323.0,1.8300301371663557,1422.0,1.966971167838668,1524.0,2.1080619267131717,1624.0,2.246386200119548,1724.0,2.384710473525924
340,2021-05-19,68.0,523.0,0.7405391369105946,614.0,0.8693901148434131,706.0,0.9996570375886802,803.0,1.1370036843961902,900.0,1.2743503312037,997.0,1.4116969780112099,1094.0,1.5490436248187198,1193.0,1.6892221612511267,1292.0,1.8294006976835337,1391.0,1.9695792341159408,1490.0,2.109757770548348,1592.0,2.2541841414181003,1692.0,2.395778622662956
341,2021-05-20,69.0,509.0,0.75064209870571,592.0,0.8730454271783502,683.0,1.0072466668290763,775.0,1.1429226453770633,872.0,1.2859723184113536,969.0,1.4290219914456441,1066.0,1.5720716644799346,1163.0,1.7151213375142251,1262.0,1.8611204883430372,1361.0,2.007119639171849,1460.0,2.153118790000661,1559.0,2.299117940829473,1661.0,2.4495413083500672
342,2021-05-21,66.0,497.0,0.7508578428046597,575.0,0.8686987114943246,658.0,0.9940934820230707,749.0,1.1315744954943463,841.0,1.2705662893334384,938.0,1.4171119850116114,1035.0,1.5636576806897844,1132.0,1.7102033763679574,1229.0,1.8567490720461304,1328.0,2.0063163284599357,1427.0,2.155883584873741,1526.0,2.3054508412875467,1625.0,2.4550180977013523
343,2021-05-22,65.0,486.0,0.7321605522869962,562.0,0.8466547950314647,640.0,0.9641620441639455,723.0,1.0892018092664573,814.0,1.2262935999210183,906.0,1.3648918937695853,1003.0,1.5110227035881834,1100.0,1.6571535134067814,1197.0,1.8032843232253795,1294.0,1.9494151330439773,1393.0,2.0985589492505876,1492.0,2.247702765457198,1591.0,2.3968465816638083
344,2021-05-23,65.0,478.0,0.7339600078655776,551.0,0.8460501345898186,627.0,0.9627467048780695,705.0,1.082514237542327,788.0,1.2099591761466009,879.0,1.3496879642549011,971.0,1.4909522335512049,1068.0,1.6398939087875248,1165.0,1.788835584023845,1262.0,1.9377772592601652,1359.0,2.0867189344964854,1458.0,2.238731572108812,1557.0,2.390744209721139
345,2021-05-24,61.0,467.0,0.7046667819509448,539.0,0.8133091980119042,612.0,0.9234605365181546,688.0,1.0381386423602783,766.0,1.1558345930929843,849.0,1.2810751560521458,940.0,1.4183870985736362,1032.0,1.5572079635404177,1129.0,1.7035734407336545,1226.0,1.8499389179268915,1323.0,1.9963043951201285,1420.0,2.1426698723133653,1519.0,2.2920531943971842
346,2021-05-25,60.0,454.0,0.6978231429241378,527.0,0.8100281857291204,599.0,0.9206961731532127,672.0,1.0329012159581952,748.0,1.1497174249058482,826.0,1.2696077446152816,909.0,1.3971833412291659,1000.0,1.5370553808901715,1092.0,1.6784644759320673,1189.0,1.827558847878414,1286.0,1.9766532198247606,1383.0,2.1257475917711073,1480.0,2.2748419637174537
347,2021-05-26,61.0,447.0,0.7272624168464119,515.0,0.8378974153823313,588.0,0.956667340281186,660.0,1.0738102799074538,733.0,1.1925802048063086,809.0,1.3162310855229244,887.0,1.4431359367847143,970.0,1.5781757144094397,1061.0,1.7262313742148612,1153.0,1.87591401929287,1250.0,2.033731590733814,1347.0,2.191549162174758,1444.0,2.349366733615702
348,2021-05-27,57.0,435.0,0.7644443382834678,504.0,0.8857010264249834,572.0,1.0052003712601003,645.0,1.133486432627211,717.0,1.260015150687923,790.0,1.3883012120550335,866.0,1.5218593033413406,944.0,1.6589320812404451,1027.0,1.8047915756715436,1118.0,1.9647098165538321,1210.0,2.1263854007425196,1307.0,2.296847701463201,1404.0,2.4673100021838823
349,2021-05-28,52.0,421.0,0.7722714292628624,487.0,0.8933401093848313,556.0,1.0199119113305262,624.0,1.144649339334979,697.0,1.2785586370456417,769.0,1.4106335608150622,842.0,1.5445428585257248,918.0,1.6839552780601132,996.0,1.8270364454769856,1079.0,1.9792894826000678,1170.0,2.1462175112530857,1262.0,2.3149799138473455,1359.0,2.492914186147815
350,2021-05-29,46.0,402.0,0.793925949826571,467.0,0.922297061116937,533.0,1.052643112581001,602.0,1.1889139845661585,670.0,1.3232099163776183,743.0,1.4673805490575678,815.0,1.6095762415638193,888.0,1.7537468742437687,964.0,1.903842327444812,1042.0,2.0578876609932513,1125.0,2.22180769541018,1216.0,2.4015272512166925,1308.0,2.5832217471969026
351,2021-05-30,42.0,379.0,0.7351143641354072,444.0,0.8611893870082343,509.0,0.9872644098810613,575.0,1.1152790484903934,644.0,1.2491125343092406,712.0,1.3810064043915828,785.0,1.5225983531564502,857.0,1.6622506861848125,930.0,1.80384263494968,1006.0,1.9512534309240623,1084.0,2.102543458371455,1167.0,2.2635315645013727,1258.0,2.4400365965233304
352,2021-05-31,41.0,359.0,0.7349817205103335,420.0,0.8598671939118108,485.0,0.9929418786838767,550.0,1.1260165634559427,616.0,1.2611385510706559,685.0,1.4024024472133105,753.0,1.5416190405133179,826.0,1.6910721480265614,898.0,1.8384779526971573,971.0,1.9879310602104008,1047.0,2.1435260762515855,1125.0,2.3032156979780645,1208.0,2.4731418339177798
353,2021-06-01,43.0,342.0,0.7188552054311718,402.0,0.84497015375243,463.0,0.9731870178790425,528.0,1.1098115452270723,593.0,1.246436072575102,659.0,1.385162515728486,728.0,1.5301947062979329,796.0,1.6731249810620255,869.0,1.8265648348528898,941.0,1.9779027728383995,1014.0,2.1313426266292637,1090.0,2.2910882278361906,1168.0,2.4550376606538262
354,2021-06-02,39.0,320.0,0.6823832843067016,381.0,0.8124625978776666,441.0,0.9404094636851732,502.0,1.0704887772561382,567.0,1.2090978818809368,632.0,1.3477069865057356,698.0,1.488448538893993,767.0,1.6355874345726253,835.0,1.7805938824877996,908.0,1.9362625692202657,980.0,2.0897988081892738,1053.0,2.24546749492174,1129.0,2.4075335249445815
355,2021-06-03,39.0,302.0,0.7160730501463021,359.0,0.8512259106043789,420.0,0.9958631823226718,480.0,1.1381293512259105,541.0,1.2827666229442034,606.0,1.4368883059227122,671.0,1.5910099889012208,737.0,1.7475027746947835,806.0,1.9111088689335083,874.0,2.072343860357179,947.0,2.2454343658561196,1019.0,2.416153768540006,1092.0,2.5892442740389465
356,2021-06-04,38.0,288.0,0.7006430987695627,340.0,0.8271481027140669,397.0,0.9658170493455429,458.0,1.114217150126596,518.0,1.260184462370255,579.0,1.408584563151308,644.0,1.5667158180819385,709.0,1.7248470730125691,775.0,1.8854111164805938,844.0,2.0532735255608014,912.0,2.218703146103615,985.0,2.3962967093334,1057.0,2.5714574840257907
357,2021-06-05,36.0,278.0,0.757197926232017,324.0,0.8824896694214874,376.0,1.024123813896541,433.0,1.1793766261095804,494.0,1.3455243725130086,554.0,1.5089483853688397,615.0,1.675096131772268,680.0,1.8521388123660847,745.0,2.0291814929599017,811.0,2.2089479071013156,880.0,2.3968855218855216,948.0,2.58209940312213,1021.0,2.7809319520967244
358,2021-06-06,38.0,274.0,0.7592834635297931,316.0,0.8756699798372797,362.0,1.0031409262692887,414.0,1.1472385178880815,471.0,1.3051916471625276,532.0,1.4742292065614961,592.0,1.640495658429334,653.0,1.8095332178283026,718.0,1.9896552073517937,783.0,2.169777196875285,849.0,2.3526702939299065,918.0,2.54387671357792,986.0,2.732312025694803
359,2021-06-07,38.0,271.0,0.7548667320635154,312.0,0.869071662006704,354.0,0.986062078046068,400.0,1.1141944384701334,452.0,1.2590397154712507,509.0,1.4178124229532447,570.0,1.5877270748199401,630.0,1.75485624059046,691.0,1.9247708924571554,756.0,2.105827488708552,821.0,2.2868840849599485,887.0,2.4707261673075207,956.0,2.6629247079436187
360,2021-06-08,34.0,262.0,0.7209786167341968,305.0,0.8393071683356108,346.0,0.9521320663741684,388.0,1.067708791194154,434.0,1.1942928231398529,486.0,1.3373878157741208,543.0,1.4942419423155302,604.0,1.6621033759826522,664.0,1.8272129828683463,725.0,1.9950744165354684,790.0,2.1739431573283037,855.0,2.352811898121139,921.0,2.534432465695402
361,2021-06-09,33.0,256.0,0.73717277486911,295.0,0.849476439790576,338.0,0.9732984293193718,379.0,1.0913612565445028,421.0,1.212303664921466,467.0,1.3447643979057593,519.0,1.4945026178010472,576.0,1.6586387434554974,637.0,1.8342931937172775,697.0,2.007068062827225,758.0,2.1827225130890056,823.0,2.369895287958115,888.0,2.5570680628272253
362,2021-06-10,30.0,247.0,0.7720696932640702,286.0,0.8939754343057655,325.0,1.0158811753474608,368.0,1.1502900693165095,409.0,1.2784473868218815,451.0,1.4097304925590917,497.0,1.5535167512236554,549.0,1.716057739279249,606.0,1.8942276684940347,667.0,2.0849007506361734,727.0,2.272448044546474,788.0,2.4631211266886126,853.0,2.666297361758105
363,2021-06-11,29.0,238.0,0.7685648770030258,276.0,0.8912769161883828,315.0,1.0172182195628283,354.0,1.1431595229372737,397.0,1.2820178830680724,438.0,1.4144177148206944,480.0,1.550046810762405,526.0,1.6985929634604688,578.0,1.8665147012930625,635.0,2.050582760071098,696.0,2.2475678756054873,756.0,2.4413237269507877,817.0,2.6383088424851766
364,2021-06-12,31.0,233.0,0.8235249406175773,269.0,0.9507648456057008,307.0,1.0850736342042757,346.0,1.2229168646080761,385.0,1.3607600950118768,428.0,1.5127410926365799,469.0,1.6576532066508316,511.0,1.806099762470309,557.0,1.968684085510689,609.0,2.1524750593824233,666.0,2.3539382422802855,727.0,2.5695391923990503,787.0,2.7816057007125896
365,2021-06-13,29.0,224.0,0.7899537015530884,262.0,0.9239637044951302,298.0,1.0509205493875908,336.0,1.1849305523296327,375.0,1.322467134296465,414.0,1.4600037162632973,457.0,1.611646614329292,498.0,1.7562363543457056,540.0,1.9043526733869096,586.0,2.066575308527276,638.0,2.2499574178163857,695.0,2.4509724222294484,756.0,2.6660937427416735
366,2021-06-14,27.0,213.0,0.7411598746081505,251.0,0.8733855799373041,289.0,1.0056112852664578,325.0,1.1308777429467085,363.0,1.263103448275862,402.0,1.398808777429467,441.0,1.534514106583072,484.0,1.6841379310344828,525.0,1.8268025078369907,567.0,1.9729467084639498,613.0,2.133009404388715,665.0,2.3139498432601884,722.0,2.5122884012539184
367,2021-06-15,25.0,204.0,0.7614244812165353,238.0,0.8883285614192912,276.0,1.0301625334106066,314.0,1.171996505401922,350.0,1.3063655314989577,388.0,1.448199503490273,427.0,1.5937659484287283,466.0,1.7393323933671836,509.0,1.8998287300941983,550.0,2.0528601209269333,592.0,2.209623984706808,638.0,2.3813177402752426,690.0,2.5754063335265163
368,2021-06-16,26.0,197.0,0.8528495242078844,230.0,0.9957126424762102,264.0,1.1429049461466065,302.0,1.3074139914252847,340.0,1.4719230367039629,376.0,1.6277737111785002,414.0,1.7922827564571784,453.0,1.961120987137927,492.0,2.129959217818676,535.0,2.3161141901077062,576.0,2.493610791592596,618.0,2.675436578479556,664.0,2.874579106974798
369,2021-06-17,23.0,190.0,0.8917829785234267,220.0,1.0325908172376521,253.0,1.1874794398232997,287.0,1.3470616570327552,325.0,1.5254182527374405,363.0,1.7037748484421258,399.0,1.8727442548991962,437.0,2.0511008506038815,476.0,2.234151040932374,515.0,2.4172012312608673,558.0,2.6190258000845903,599.0,2.811463179660698,641.0,3.0085941538606136
370,2021-06-18,18.0,179.0,0.8387891006842619,208.0,0.9746823069403715,238.0,1.115261485826002,271.0,1.2698985826001954,305.0,1.42922165200391,343.0,1.6072886119257086,381.0,1.7853555718475074,417.0,1.954050586510264,455.0,2.1321175464320627,494.0,2.3148704789833823,533.0,2.497623411534702,576.0,2.6991202346041057,617.0,2.891245112414467
371,2021-06-19,18.0,166.0,0.9039246212987625,197.0,1.0727298216617844,226.0,1.2306443639368694,256.0,1.3940042352559228,289.0,1.5737000937068817,323.0,1.7588412812018088,361.0,1.96576378487261,399.0,2.172686288543411,435.0,2.3687181341262753,473.0,2.5756406377970764,512.0,2.7880084705118455,551.0,3.000376303226615,594.0,3.2345254521172584
372,2021-06-20,18.0,155.0,0.8111344351476806,184.0,0.9628950714011175,215.0,1.1251219584306538,244.0,1.2768825946840907,274.0,1.4338763563255772,307.0,1.6065694941312125,341.0,1.7844957573248972,379.0,1.9833545220707802,417.0,2.1822132868166633,453.0,2.3706058007864472,491.0,2.56946456553233,530.0,2.7735564556662626,569.0,2.977648345800195
373,2021-06-21,16.0,144.0,0.7506429883649721,171.0,0.8913885486834044,200.0,1.0425597060624614,231.0,1.2041564605021429,260.0,1.3553276178811997,290.0,1.5117115737905689,323.0,1.683733925290875,357.0,1.8609690753214936,395.0,2.0590554194733612,433.0,2.2571417636252287,469.0,2.444802510716472,507.0,2.6428888548683394,546.0,2.8461879975505195
374,2021-06-22,17.0,136.0,0.6711667116671166,161.0,0.7945429454294543,188.0,0.9277892778927789,217.0,1.0709057090570906,248.0,1.2238922389223892,277.0,1.3670086700867008,307.0,1.515060150601506,340.0,1.6779167791677916,374.0,1.8457084570845708,412.0,2.033240332403324,450.0,2.220772207722077,486.0,2.3984339843398432,524.0,2.5859658596585966
375,2021-06-23,18.0,128.0,0.7135213254649623,154.0,0.8584553447000327,179.0,0.9978149785799081,206.0,1.1483233831701736,235.0,1.309980558470829,266.0,1.4827865044818747,295.0,1.6444436797825301,325.0,1.8116752404383807,358.0,1.9956299571598162,392.0,2.185159059236447,430.0,2.3969857027338577,468.0,2.608812346231268,504.0,2.8094902190182887
376,2021-06-24,16.0,121.0,0.6921426005747127,144.0,0.8237068965517241,170.0,0.9724317528735632,195.0,1.1154364224137931,222.0,1.2698814655172412,251.0,1.435766882183908,282.0,1.613092672413793,311.0,1.7789780890804596,341.0,1.9505836925287356,374.0,2.139349856321839,408.0,2.3338362068965517,446.0,2.551203304597701,484.0,2.7685704022988507
377,2021-06-25,17.0,120.0,0.6963292547274752,138.0,0.8007786429365964,161.0,0.9342417500926958,187.0,1.0851130886169822,212.0,1.2301816833518728,239.0,1.3868557656655547,268.0,1.555135335558028,299.0,1.7350203930292922,328.0,1.9032999629217655,358.0,2.0773822766036343,391.0,2.26887282165369,425.0,2.466166110493141,463.0,2.686670374490175
378,2021-06-26,16.0,118.0,0.7271250247671885,136.0,0.8380424014265901,154.0,0.9489597780859917,177.0,1.0906875371507827,203.0,1.2509015256588074,228.0,1.404953437685754,255.0,1.5713295026748566,284.0,1.7500297206261146,315.0,1.9410540915395287,344.0,2.1197543094907867,374.0,2.304616603923123,407.0,2.5079651277986925,441.0,2.71747572815534
379,2021-06-27,16.0,116.0,0.6909545804464972,134.0,0.7981716705157812,152.0,0.9053887605850652,170.0,1.0126058506543494,193.0,1.149605465742879,219.0,1.3044745958429558,244.0,1.4533872209391836,271.0,1.6142128560431097,300.0,1.7869515011547341,331.0,1.9716031562740566,360.0,2.1443418013856808,390.0,2.3230369515011544,423.0,2.519601616628175
380,2021-06-28,16.0,116.0,0.6751808318264014,132.0,0.7683092224231465,150.0,0.8730786618444847,168.0,0.9778481012658228,186.0,1.082617540687161,209.0,1.216489602169982,235.0,1.3678232368896925,260.0,1.5133363471971066,287.0,1.670490506329114,316.0,1.8392857142857144,347.0,2.019721971066908,376.0,2.188517179023508,406.0,2.3631329113924053
381,2021-06-29,18.0,117.0,0.7037836878383575,134.0,0.8060428561567514,150.0,0.9022867792799456,168.0,1.010561192793539,186.0,1.1188356063071325,204.0,1.2271100198207259,227.0,1.3654606593103176,253.0,1.5218570343855082,278.0,1.672238164265499,305.0,1.8346497845358893,334.0,2.0090918951966787,365.0,2.1955644962478678,394.0,2.370006606908657
382,2021-06-30,19.0,118.0,0.7799628537091665,136.0,0.8989402381732766,153.0,1.0113077679449363,169.0,1.1170654430241451,187.0,1.2360428274882553,205.0,1.3550202119523655,223.0,1.4739975964164755,246.0,1.6260242543428387,272.0,1.7978804763465532,297.0,1.9631268436578173,324.0,2.1415929203539825,353.0,2.333278706435049,384.0,2.5381842019010166
383,2021-07-01,17.0,119.0,0.7623342682304947,135.0,0.8648329933707293,153.0,0.9801440591534932,170.0,1.0890489546149924,186.0,1.1915476797552271,204.0,1.306858745537991,222.0,1.4221698113207548,240.0,1.5374808771035187,263.0,1.684822794492606,289.0,1.8513832228454872,314.0,2.0115374808771036,341.0,2.1845040795512496,370.0,2.3702830188679247
384,2021-07-02,16.0,118.0,0.8011009174311925,135.0,0.9165137614678898,151.0,1.0251376146788989,169.0,1.1473394495412843,186.0,1.2627522935779814,202.0,1.3713761467889907,220.0,1.493577981651376,238.0,1.6157798165137611,256.0,1.7379816513761466,279.0,1.8941284403669723,305.0,2.070642201834862,330.0,2.240366972477064,357.0,2.423669724770642
385,2021-07-03,16.0,118.0,0.8616138622482616,134.0,0.9784428605192124,151.0,1.1025736711820975,167.0,1.2194026694530482,185.0,1.350835292507868,202.0,1.474966103170753,218.0,1.5917951014417038,236.0,1.7232277244965233,254.0,1.8546603475513428,272.0,1.9860929706061625,295.0,2.154034655620654,321.0,2.343881777810949,346.0,2.5264270876093096
386,2021-07-04,17.0,119.0,0.8903508771929826,135.0,1.010061919504644,151.0,1.1297729618163057,168.0,1.2569659442724461,184.0,1.3766769865841075,202.0,1.5113519091847267,219.0,1.6385448916408671,235.0,1.7582559339525288,253.0,1.892930856553148,271.0,2.027605779153767,289.0,2.162280701754386,312.0,2.3343653250773997,338.0,2.52889576883385
387,2021-07-05,17.0,120.0,0.8155969991298415,136.0,0.9243432656804871,152.0,1.0330895322311326,168.0,1.1418357987817782,185.0,1.257378706991839,201.0,1.3661249735424845,219.0,1.488464523411961,236.0,1.6040074316220216,252.0,1.7127536981726672,270.0,1.8350932480421436,288.0,1.9574327979116197,306.0,2.079772347781096,329.0,2.236095105947649
388,2021-07-06,16.0,118.0,0.6909218296466819,136.0,0.7963166850165148,152.0,0.8900010009008107,168.0,0.9836853167851065,184.0,1.0773696326694024,201.0,1.1769092182964667,217.0,1.2705935341807626,235.0,1.3759883895505955,252.0,1.4755279751776598,268.0,1.5692122910619557,286.0,1.6746071464317884,304.0,1.7800020018016214,322.0,1.885396857171454
389,2021-07-07,17.0,116.0,0.7763273603544958,135.0,0.9034844279987666,153.0,1.0239490183986022,169.0,1.1310286543095671,185.0,1.238108290220532,201.0,1.345187926131497,218.0,1.458960039286897,234.0,1.5660396751978622,252.0,1.6865042655976976,269.0,1.800276378753098,285.0,1.907356014664063,303.0,2.0278206050638983,321.0,2.148285195463734
390,2021-07-08,19.0,118.0,0.7718023255813954,135.0,0.8829941860465117,154.0,1.0072674418604652,172.0,1.125,188.0,1.2296511627906976,204.0,1.3343023255813953,220.0,1.4389534883720931,237.0,1.5501453488372092,253.0,1.654796511627907,271.0,1.7725290697674418,288.0,1.8837209302325582,304.0,1.9883720930232558,322.0,2.1061046511627906
391,2021-07-09,19.0,121.0,0.8159575929657445,137.0,0.9238528118703058,154.0,1.0384914819564022,173.0,1.1666170544055687,191.0,1.2879991756732,207.0,1.3958943945777613,223.0,1.5037896134823225,239.0,1.611684832386884,256.0,1.7263235024729802,272.0,1.8342187213775414,290.0,1.955600842645173,307.0,2.0702395127312694,323.0,2.1781347316358306
392,2021-07-10,19.0,124.0,0.8090659340659341,140.0,0.9134615384615384,156.0,1.0178571428571428,173.0,1.1287774725274724,192.0,1.2527472527472527,210.0,1.3701923076923077,226.0,1.474587912087912,242.0,1.5789835164835164,258.0,1.683379120879121,275.0,1.7942994505494505,291.0,1.8986950549450547,309.0,2.01614010989011,326.0,2.1270604395604393
393,2021-07-11,20.0,127.0,0.8251787894645036,144.0,0.9356357927786498,160.0,1.0395953253096109,176.0,1.143554857840572,193.0,1.2540118611547182,212.0,1.3774638060352344,230.0,1.4944182801325656,246.0,1.5983778126635269,262.0,1.7023373451944879,278.0,1.806296877725449,295.0,1.9167538810395952,311.0,2.0207134135705562,329.0,2.1376678876678876
394,2021-07-12,22.0,132.0,0.7598393574297188,149.0,0.8576974564926371,166.0,0.9555555555555554,182.0,1.0476572958500667,198.0,1.1397590361445782,215.0,1.2376171352074965,234.0,1.3469879518072287,252.0,1.450602409638554,268.0,1.5427041499330654,284.0,1.6348058902275766,300.0,1.726907630522088,317.0,1.8247657295850064,333.0,1.9168674698795176
395,2021-07-13,21.0,137.0,0.845002052545156,153.0,0.9436884236453202,170.0,1.0485426929392447,187.0,1.1533969622331692,203.0,1.2520833333333334,219.0,1.3507697044334976,236.0,1.455623973727422,255.0,1.572814039408867,273.0,1.6838362068965518,289.0,1.782522577996716,305.0,1.8812089490968802,321.0,1.9798953201970444,338.0,2.084749589490969
396,2021-07-14,22.0,142.0,0.8369351669941061,159.0,0.9371316306483302,175.0,1.031434184675835,192.0,1.131630648330059,209.0,1.231827111984283,225.0,1.3261296660117878,241.0,1.4204322200392927,258.0,1.5206286836935168,277.0,1.6326129666011788,295.0,1.738703339882122,311.0,1.8330058939096268,327.0,1.9273084479371316,343.0,2.0216110019646365
397,2021-07-15,22.0,145.0,0.9381140515907854,164.0,1.061039341109578,181.0,1.1710251264684977,197.0,1.274541159747481,214.0,1.3845269451064006,231.0,1.4945127304653203,247.0,1.5980287637443036,263.0,1.7015447970232866,280.0,1.8115305823822063,299.0,1.934455871900999,317.0,2.050911409339855,333.0,2.154427442618838,349.0,2.2579434758978216
398,2021-07-16,20.0,146.0,0.9506625258799171,165.0,1.0743788819875775,184.0,1.1980952380952379,201.0,1.3087888198757762,217.0,1.4129710144927534,234.0,1.5236645962732915,251.0,1.6343581780538299,267.0,1.738540372670807,283.0,1.8427225672877843,300.0,1.9534161490683226,319.0,2.077132505175983,337.0,2.1943374741200823,353.0,2.2985196687370597
399,2021-07-17,22.0,149.0,0.9248106446325873,168.0,1.042739518780367,187.0,1.1606683929281465,206.0,1.278597267075926,223.0,1.3841125755239394,239.0,1.4834211011220695,256.0,1.5889364095700829,273.0,1.6944517180180962,289.0,1.7937602436162263,305.0,1.8930687692143566,322.0,1.9985840776623698,341.0,2.1165129518101495,359.0,2.2282350431080458
400,2021-07-18,23.0,152.0,0.9000018079586339,172.0,1.0184230984795068,191.0,1.130923324474336,210.0,1.2434235504691653,229.0,1.3559237764639944,246.0,1.4565818734067364,262.0,1.5513189058234347,279.0,1.6519770027661766,296.0,1.7526350997089186,312.0,1.847372132125617,328.0,1.9421091645423152,345.0,2.042767261485057,364.0,2.1552674874798865
